depth,gate_count,num_qubits,cx_count,remote_gate_count,teleportation_count,profile,bell_fidelity,latency,waiting_time,link_loss,gate_error,readout_error,output_fidelity
21,104,8,4,4,4,Average,0.9503,37.08,18.54,0.0533,0.012414287697785242,0.007892191214560357,0.895707
12,45,7,2,0,0,Poor,0.9089,99.61,49.81,0.0901,0.02276703338017927,0.019061148035444894,0.909369
12,45,7,2,0,0,Poor,0.9089,99.61,49.81,0.0901,0.02276703338017927,0.019061148035444894,0.905026
21,109,8,1,1,1,Average,0.9617,48.54,24.27,0.042,0.009578220257993958,0.008992176016637224,0.883385
21,109,8,1,1,1,Average,0.9617,48.54,24.27,0.042,0.009578220257993958,0.008992176016637224,0.871093
15,83,6,1,0,0,Poor,0.8663,55.57,27.79,0.1305,0.03342679381515823,0.015097759289950973,0.977217
15,83,6,1,0,0,Poor,0.8663,55.57,27.79,0.1305,0.03342679381515823,0.015097759289950973,0.973713
21,93,8,1,1,1,Poor,0.9241,58.16,29.08,0.0752,0.018981152203130097,0.019569614689190086,0.874302
21,93,8,1,1,1,Poor,0.9241,58.16,29.08,0.0752,0.018981152203130097,0.019569614689190086,0.882612
16,57,7,1,0,0,Good,0.9851,11.94,5.97,0.0122,0.0037140515132339513,0.00422880135481893,0.95626
16,57,7,1,0,0,Good,0.9851,11.94,5.97,0.0122,0.0037140515132339513,0.00422880135481893,0.963733
15,32,4,1,1,1,Good,0.9835,15.71,7.86,0.0131,0.004132018935971454,0.0060655895291638375,0.998277
15,32,4,1,1,1,Good,0.9835,15.71,7.86,0.0131,0.004132018935971454,0.0060655895291638375,0.998273
11,34,5,1,0,0,Good,0.9794,13.26,6.63,0.0203,0.005147893490434041,0.005380918585918803,0.991166
11,34,5,1,0,0,Good,0.9794,13.26,6.63,0.0203,0.005147893490434041,0.005380918585918803,0.990061
14,85,7,1,1,1,Good,0.9841,19.33,9.66,0.0194,0.003969314527403955,0.004214472483718131,0.963642
14,85,7,1,1,1,Good,0.9841,19.33,9.66,0.0194,0.003969314527403955,0.004214472483718131,0.964831
17,67,6,3,1,1,Average,0.9519,33.49,16.75,0.047,0.012019123611793858,0.01033698910508588,0.974049
17,67,6,3,1,1,Average,0.9519,33.49,16.75,0.047,0.012019123611793858,0.01033698910508588,0.95952
7,27,7,1,0,0,Poor,0.8703,67.68,33.84,0.1344,0.03241995073226381,0.026505728990682285,0.912382
7,27,7,1,0,0,Poor,0.8703,67.68,33.84,0.1344,0.03241995073226381,0.026505728990682285,0.928068
12,42,4,1,0,0,Good,0.9882,16.62,8.31,0.0151,0.0029482673148832905,0.0030947159922673044,0.997756
12,42,4,1,0,0,Good,0.9882,16.62,8.31,0.0151,0.0029482673148832905,0.0030947159922673044,0.997575
12,44,6,1,0,0,Good,0.9789,16.18,8.09,0.0188,0.005265608199051974,0.003297707654331261,0.985724
12,44,6,1,0,0,Good,0.9789,16.18,8.09,0.0188,0.005265608199051974,0.003297707654331261,0.982135
16,43,5,2,2,2,Poor,0.8871,97.07,48.54,0.1174,0.02822869192413688,0.029200621811226003,0.978636
16,43,5,2,2,2,Poor,0.8871,97.07,48.54,0.1174,0.02822869192413688,0.029200621811226003,0.974605
18,86,8,4,4,4,Excellent,0.9914,5.51,2.75,0.0064,0.0021589561142920655,0.0017388976579625064,0.930421
18,86,8,4,4,4,Excellent,0.9914,5.51,2.75,0.0064,0.0021589561142920655,0.0017388976579625064,0.930795
16,36,4,2,2,2,Poor,0.861,91.22,45.61,0.1399,0.03475449153975585,0.023611321806907018,0.9638
16,36,4,2,2,2,Poor,0.861,91.22,45.61,0.1399,0.03475449153975585,0.023611321806907018,0.967098
8,40,8,2,2,2,Poor,0.8868,62.26,31.13,0.1158,0.028297695456296013,0.018910786981509,0.925407
8,40,8,2,2,2,Poor,0.8868,62.26,31.13,0.1158,0.028297695456296013,0.018910786981509,0.932398
15,81,8,2,2,2,Excellent,0.996,5.7,2.85,0.0077,0.001,0.0023985026286751435,0.937846
15,81,8,2,2,2,Excellent,0.996,5.7,2.85,0.0077,0.001,0.0023985026286751435,0.931416
17,55,6,4,3,3,Poor,0.911,87.36,43.68,0.0872,0.022243088502526154,0.018415234214902335,0.976003
17,55,6,4,3,3,Poor,0.911,87.36,43.68,0.0872,0.022243088502526154,0.018415234214902335,0.974592
16,93,6,1,1,1,Good,0.9735,16.78,8.39,0.0241,0.006631907111302654,0.005990601120373048,0.978714
16,93,6,1,1,1,Good,0.9735,16.78,8.39,0.0241,0.006631907111302654,0.005990601120373048,0.983392
17,96,8,1,0,0,Excellent,0.9946,7.83,3.91,0.01,0.0013396655121421797,0.0027461617707949613,0.916144
17,96,8,1,0,0,Excellent,0.9946,7.83,3.91,0.01,0.0013396655121421797,0.0027461617707949613,0.919995
16,60,6,1,0,0,Excellent,0.9991,8.67,4.34,0.0057,0.001,0.0025611764209320384,0.982579
16,60,6,1,0,0,Excellent,0.9991,8.67,4.34,0.0057,0.001,0.0025611764209320384,0.988219
11,62,8,1,1,1,Excellent,0.9968,7.87,3.93,0.0047,0.001,0.0013817749135480427,0.946731
11,62,8,1,1,1,Excellent,0.9968,7.87,3.93,0.0047,0.001,0.0013817749135480427,0.945952
19,64,4,1,1,1,Average,0.9394,33.97,16.99,0.0656,0.015157683655307175,0.008217642524864894,0.979906
19,64,4,1,1,1,Average,0.9394,33.97,16.99,0.0656,0.015157683655307175,0.008217642524864894,0.976476
16,40,5,1,1,1,Poor,0.8778,76.39,38.19,0.1254,0.03055120201720235,0.021485957565463742,0.937658
16,40,5,1,1,1,Poor,0.8778,76.39,38.19,0.1254,0.03055120201720235,0.021485957565463742,0.932415
15,65,8,2,1,1,Excellent,0.9912,8.12,4.06,0.0039,0.0022035239784725102,0.0016447686169616825,0.923321
15,65,8,2,1,1,Excellent,0.9912,8.12,4.06,0.0039,0.0022035239784725102,0.0016447686169616825,0.939671
14,63,5,1,1,1,Good,0.975,15.84,7.92,0.0254,0.006257983505641773,0.005614450802367981,0.993796
14,63,5,1,1,1,Good,0.975,15.84,7.92,0.0254,0.006257983505641773,0.005614450802367981,0.988475
10,51,8,2,1,1,Good,0.9827,17.73,8.86,0.0141,0.0043267540543538985,0.0031048979620165243,0.975773
10,51,8,2,1,1,Good,0.9827,17.73,8.86,0.0141,0.0043267540543538985,0.0031048979620165243,0.969675
16,39,4,1,0,0,Average,0.9407,47.85,23.93,0.0563,0.014827416865756726,0.008306311275022247,0.967006
16,39,4,1,0,0,Average,0.9407,47.85,23.93,0.0563,0.014827416865756726,0.008306311275022247,0.963882
13,49,6,2,0,0,Good,0.9932,17.72,8.86,0.0105,0.0016923882137191426,0.006777546538103847,0.976323
13,49,6,2,0,0,Good,0.9932,17.72,8.86,0.0105,0.0016923882137191426,0.006777546538103847,0.973458
18,39,4,2,2,2,Excellent,0.995,7.22,3.61,0.0074,0.0012600740351826623,0.001760833130020116,0.997654
18,39,4,2,2,2,Excellent,0.995,7.22,3.61,0.0074,0.0012600740351826623,0.001760833130020116,0.99758
20,87,7,1,0,0,Poor,0.8692,59.93,29.97,0.1317,0.03269413173626248,0.016869739751463955,0.91879
20,87,7,1,0,0,Poor,0.8692,59.93,29.97,0.1317,0.03269413173626248,0.016869739751463955,0.901
17,79,8,2,1,1,Average,0.9575,32.45,16.23,0.0384,0.010626297167331294,0.011055281481734423,0.896544
17,79,8,2,1,1,Average,0.9575,32.45,16.23,0.0384,0.010626297167331294,0.011055281481734423,0.873606
14,73,7,1,1,1,Excellent,0.9986,9.72,4.86,0.0002,0.001,0.0018400279045150928,0.955683
14,73,7,1,1,1,Excellent,0.9986,9.72,4.86,0.0002,0.001,0.0018400279045150928,0.961386
15,69,6,2,1,1,Excellent,0.9895,7.17,3.59,0.0085,0.0026177842993781453,0.002999413128215282,0.983335
15,69,6,2,1,1,Excellent,0.9895,7.17,3.59,0.0085,0.0026177842993781453,0.002999413128215282,0.985807
18,55,4,1,1,1,Poor,0.8552,50.79,25.4,0.1471,0.03621061653923929,0.028459967932470617,0.992967
18,55,4,1,1,1,Poor,0.8552,50.79,25.4,0.1471,0.03621061653923929,0.028459967932470617,0.995893
10,24,5,3,2,2,Good,0.9704,16.95,8.48,0.0252,0.007408485551956612,0.00620952109127717,0.988032
10,24,5,3,2,2,Good,0.9704,16.95,8.48,0.0252,0.007408485551956612,0.00620952109127717,0.986138
17,72,6,1,1,1,Poor,0.8932,91.16,45.58,0.1035,0.026698189292905267,0.022778995219465366,0.973399
17,72,6,1,1,1,Poor,0.8932,91.16,45.58,0.1035,0.026698189292905267,0.022778995219465366,0.973771
11,46,5,2,1,1,Average,0.9622,46.37,23.19,0.0344,0.0094379814735846,0.010980443132166676,0.979385
11,46,5,2,1,1,Average,0.9622,46.37,23.19,0.0344,0.0094379814735846,0.010980443132166676,0.973711
18,78,6,2,1,1,Average,0.9576,47.27,23.63,0.0406,0.010599131611346763,0.013266151191343667,0.981482
18,78,6,2,1,1,Average,0.9576,47.27,23.63,0.0406,0.010599131611346763,0.013266151191343667,0.972069
6,24,6,1,1,1,Poor,0.8644,51.71,25.86,0.1398,0.03390662157436969,0.015697491750807493,0.962045
6,24,6,1,1,1,Poor,0.8644,51.71,25.86,0.1398,0.03390662157436969,0.015697491750807493,0.970069
11,71,7,1,0,0,Good,0.9803,11.0,5.5,0.017,0.004936582831707864,0.004679531514292702,0.964112
11,71,7,1,0,0,Good,0.9803,11.0,5.5,0.017,0.004936582831707864,0.004679531514292702,0.963632
20,130,7,1,1,1,Poor,0.8834,92.81,46.4,0.1129,0.02914853052546107,0.02404906643287373,0.970714
20,130,7,1,1,1,Poor,0.8834,92.81,46.4,0.1129,0.02914853052546107,0.02404906643287373,0.973184
15,47,4,1,0,0,Poor,0.8541,73.47,36.74,0.1422,0.03648716248072714,0.024845614083854786,0.989651
15,47,4,1,0,0,Poor,0.8541,73.47,36.74,0.1422,0.03648716248072714,0.024845614083854786,0.986192
21,77,7,1,1,1,Good,0.9828,11.26,5.63,0.0203,0.004310051450828578,0.003570382124947066,0.962698
21,77,7,1,1,1,Good,0.9828,11.26,5.63,0.0203,0.004310051450828578,0.003570382124947066,0.954626
9,45,8,2,2,2,Good,0.9879,12.26,6.13,0.0137,0.0030247103825016275,0.004314503035261048,0.949556
9,45,8,2,2,2,Good,0.9879,12.26,6.13,0.0137,0.0030247103825016275,0.004314503035261048,0.947911
14,64,7,1,1,1,Good,0.979,13.28,6.64,0.0175,0.005260800993871606,0.005945641307074559,0.964436
14,64,7,1,1,1,Good,0.979,13.28,6.64,0.0175,0.005260800993871606,0.005945641307074559,0.958717
18,57,4,1,1,1,Excellent,0.9853,8.97,4.49,0.0098,0.0036630222208652308,0.002269261301072151,0.997865
18,57,4,1,1,1,Excellent,0.9853,8.97,4.49,0.0098,0.0036630222208652308,0.002269261301072151,0.99583
17,63,7,3,1,1,Good,0.9744,16.29,8.14,0.0263,0.0063919437403958945,0.004808416455766522,0.946763
17,63,7,3,1,1,Good,0.9744,16.29,8.14,0.0263,0.0063919437403958945,0.004808416455766522,0.951951
14,81,8,3,2,2,Poor,0.9103,55.89,27.95,0.0923,0.022414826261423382,0.02885828446641754,0.909752
14,81,8,3,2,2,Poor,0.9103,55.89,27.95,0.0923,0.022414826261423382,0.02885828446641754,0.908673
11,37,6,1,1,1,Average,0.9378,30.23,15.11,0.0649,0.015539691641936443,0.010650528053238873,0.971718
11,37,6,1,1,1,Average,0.9378,30.23,15.11,0.0649,0.015539691641936443,0.010650528053238873,0.976856
16,38,4,1,1,1,Average,0.9568,21.89,10.95,0.0446,0.010798490712058628,0.014718028398950027,0.990477
16,38,4,1,1,1,Average,0.9568,21.89,10.95,0.0446,0.010798490712058628,0.014718028398950027,0.995867
20,68,5,1,1,1,Excellent,0.9891,5.6,2.8,0.0071,0.0027159902532102043,0.0016952484891866208,0.991193
20,68,5,1,1,1,Excellent,0.9891,5.6,2.8,0.0071,0.0027159902532102043,0.0016952484891866208,0.99145
8,36,8,1,1,1,Good,0.9762,13.98,6.99,0.0288,0.005959886615357235,0.0037795119327815895,0.970054
8,36,8,1,1,1,Good,0.9762,13.98,6.99,0.0288,0.005959886615357235,0.0037795119327815895,0.97993
6,26,5,1,0,0,Good,0.9839,17.33,8.67,0.0171,0.004017341738030533,0.0036070847679043707,0.99514
6,26,5,1,0,0,Good,0.9839,17.33,8.67,0.0171,0.004017341738030533,0.0036070847679043707,0.99569
17,110,8,1,1,1,Good,0.9667,16.94,8.47,0.0299,0.008318990574912505,0.0036349991887848995,0.924318
17,110,8,1,1,1,Good,0.9667,16.94,8.47,0.0299,0.008318990574912505,0.0036349991887848995,0.925545
19,50,5,1,0,0,Good,0.9753,12.78,6.39,0.0292,0.006173036052611075,0.004185985725813281,0.993024
19,50,5,1,0,0,Good,0.9753,12.78,6.39,0.0292,0.006173036052611075,0.004185985725813281,0.993335
19,83,8,2,2,2,Poor,0.9235,73.4,36.7,0.0809,0.01912703922898301,0.015005304188453087,0.903919
19,83,8,2,2,2,Poor,0.9235,73.4,36.7,0.0809,0.01912703922898301,0.015005304188453087,0.883168
15,76,6,2,1,1,Good,0.9823,19.23,9.62,0.0223,0.004417396953723507,0.0032368889080038534,0.983994
15,76,6,2,1,1,Good,0.9823,19.23,9.62,0.0223,0.004417396953723507,0.0032368889080038534,0.981878
11,55,7,2,2,2,Poor,0.9179,69.55,34.77,0.0855,0.020531603389199432,0.01605797457243931,0.961737
11,55,7,2,2,2,Poor,0.9179,69.55,34.77,0.0855,0.020531603389199432,0.01605797457243931,0.959608
9,49,7,1,1,1,Good,0.9849,12.06,6.03,0.0128,0.0037733664286116464,0.004309877783381016,0.974665
9,49,7,1,1,1,Good,0.9849,12.06,6.03,0.0128,0.0037733664286116464,0.004309877783381016,0.972876
15,56,4,1,1,1,Excellent,0.9913,8.86,4.43,0.006,0.002165663313319688,0.0018765439733687372,0.995628
15,56,4,1,1,1,Excellent,0.9913,8.86,4.43,0.006,0.002165663313319688,0.0018765439733687372,0.996984
14,48,6,1,0,0,Excellent,0.9872,6.91,3.45,0.0089,0.0031956979376925876,0.0019330513689802672,0.983284
14,48,6,1,0,0,Excellent,0.9872,6.91,3.45,0.0089,0.0031956979376925876,0.0019330513689802672,0.980076
15,67,7,1,0,0,Good,0.9905,15.23,7.61,0.0118,0.002363466515986151,0.0068389377474500825,0.958696
15,67,7,1,0,0,Good,0.9905,15.23,7.61,0.0118,0.002363466515986151,0.0068389377474500825,0.964365
13,44,6,3,3,3,Poor,0.8522,91.84,45.92,0.1471,0.03696070308616692,0.024570898611678563,0.941746
13,44,6,3,3,3,Poor,0.8522,91.84,45.92,0.1471,0.03696070308616692,0.024570898611678563,0.932822
16,53,6,1,0,0,Poor,0.9085,83.35,41.67,0.0901,0.022883328120812757,0.01519389164832953,0.958922
16,53,6,1,0,0,Poor,0.9085,83.35,41.67,0.0901,0.022883328120812757,0.01519389164832953,0.973822
13,53,7,2,0,0,Poor,0.893,61.07,30.53,0.1047,0.02676095525214564,0.0299595380702155,0.945664
13,53,7,2,0,0,Poor,0.893,61.07,30.53,0.1047,0.02676095525214564,0.0299595380702155,0.927524
18,77,7,3,2,2,Poor,0.9248,52.11,26.05,0.0786,0.01881043946238506,0.024640166642599347,0.948977
18,77,7,3,2,2,Poor,0.9248,52.11,26.05,0.0786,0.01881043946238506,0.024640166642599347,0.945296
13,44,4,1,1,1,Average,0.9427,37.4,18.7,0.0584,0.014333538491154624,0.013522268318757122,0.992357
13,44,4,1,1,1,Average,0.9427,37.4,18.7,0.0584,0.014333538491154624,0.013522268318757122,0.996114
20,94,7,1,0,0,Excellent,0.9931,9.7,4.85,0.0081,0.00171260580533808,0.0025552615438669524,0.963443
20,94,7,1,0,0,Excellent,0.9931,9.7,4.85,0.0081,0.00171260580533808,0.0025552615438669524,0.963352
11,51,8,1,0,0,Excellent,0.9946,8.15,4.08,0.0033,0.0013417135025958482,0.001824287828831304,0.969908
11,51,8,1,0,0,Excellent,0.9946,8.15,4.08,0.0033,0.0013417135025958482,0.001824287828831304,0.971879
17,62,6,3,1,1,Average,0.9291,30.57,15.29,0.0686,0.017714304747968868,0.013269678416717,0.978464
17,62,6,3,1,1,Average,0.9291,30.57,15.29,0.0686,0.017714304747968868,0.013269678416717,0.970538
20,63,6,3,3,3,Average,0.9642,43.06,21.53,0.0364,0.008959726692488706,0.01390786323233114,0.961875
20,63,6,3,3,3,Average,0.9642,43.06,21.53,0.0364,0.008959726692488706,0.01390786323233114,0.96746
11,38,6,1,1,1,Poor,0.9045,92.83,46.42,0.0967,0.023884258517552215,0.02609788989333313,0.962205
11,38,6,1,1,1,Poor,0.9045,92.83,46.42,0.0967,0.023884258517552215,0.02609788989333313,0.973607
21,78,6,3,2,2,Good,0.9895,17.57,8.78,0.014,0.002620805591753983,0.004941762517410335,0.977452
21,78,6,3,2,2,Good,0.9895,17.57,8.78,0.014,0.002620805591753983,0.004941762517410335,0.981299
20,72,6,2,2,2,Average,0.9299,42.64,21.32,0.0684,0.01753618390594136,0.007891844820367679,0.961718
20,72,6,2,2,2,Average,0.9299,42.64,21.32,0.0684,0.01753618390594136,0.007891844820367679,0.97048
15,73,8,3,2,2,Average,0.9474,42.7,21.35,0.0515,0.013137615511066486,0.01256508869385334,0.949792
15,73,8,3,2,2,Average,0.9474,42.7,21.35,0.0515,0.013137615511066486,0.01256508869385334,0.942356
18,54,4,2,1,1,Average,0.9549,24.37,12.19,0.0436,0.01126714037236859,0.00806425827272286,0.995224
18,54,4,2,1,1,Average,0.9549,24.37,12.19,0.0436,0.01126714037236859,0.00806425827272286,0.992535
9,41,7,1,0,0,Average,0.9294,38.4,19.2,0.0688,0.017647861993488057,0.008798598852308753,0.951455
9,41,7,1,0,0,Average,0.9294,38.4,19.2,0.0688,0.017647861993488057,0.008798598852308753,0.969379
10,45,8,1,0,0,Average,0.963,20.79,10.4,0.039,0.009256988267409227,0.008751801266989215,0.949847
10,45,8,1,0,0,Average,0.963,20.79,10.4,0.039,0.009256988267409227,0.008751801266989215,0.940638
21,94,8,2,1,1,Poor,0.8866,70.73,35.36,0.1141,0.028354308824888264,0.02118485348515861,0.871533
21,94,8,2,1,1,Poor,0.8866,70.73,35.36,0.1141,0.028354308824888264,0.02118485348515861,0.87122
18,84,8,3,2,2,Average,0.9338,41.2,20.6,0.0693,0.016560596705491648,0.009108458723504227,0.920159
18,84,8,3,2,2,Average,0.9338,41.2,20.6,0.0693,0.016560596705491648,0.009108458723504227,0.909571
17,68,6,2,0,0,Good,0.9874,13.2,6.6,0.0171,0.0031401431273833103,0.0035379712081450984,0.984754
17,68,6,2,0,0,Good,0.9874,13.2,6.6,0.0171,0.0031401431273833103,0.0035379712081450984,0.977677
10,40,5,1,0,0,Excellent,0.9922,9.91,4.95,0.0078,0.0019419119372433291,0.001951475419631003,0.989726
10,40,5,1,0,0,Excellent,0.9922,9.91,4.95,0.0078,0.0019419119372433291,0.001951475419631003,0.99331
13,65,8,2,0,0,Average,0.9447,41.53,20.76,0.0558,0.01381447754958448,0.014880616678235759,0.918169
13,65,8,2,0,0,Average,0.9447,41.53,20.76,0.0558,0.01381447754958448,0.014880616678235759,0.908463
14,87,7,1,1,1,Excellent,0.9965,7.3,3.65,0.0044,0.001,0.0011293155245954394,0.970454
14,87,7,1,1,1,Excellent,0.9965,7.3,3.65,0.0044,0.001,0.0011293155245954394,0.970054
20,103,8,4,1,1,Excellent,0.9973,9.48,4.74,0.0048,0.001,0.0011275536668599695,0.916467
20,103,8,4,1,1,Excellent,0.9973,9.48,4.74,0.0048,0.001,0.0011275536668599695,0.903534
8,27,6,3,2,2,Average,0.9344,37.09,18.55,0.0679,0.016404110017391643,0.012708897507055908,0.964759
8,27,6,3,2,2,Average,0.9344,37.09,18.55,0.0679,0.016404110017391643,0.012708897507055908,0.960127
19,97,7,1,1,1,Good,0.9852,19.86,9.93,0.0143,0.003695741389203394,0.005153582802331625,0.962064
19,97,7,1,1,1,Good,0.9852,19.86,9.93,0.0143,0.003695741389203394,0.005153582802331625,0.95315
16,65,6,1,1,1,Good,0.9769,15.7,7.85,0.0275,0.005764174025669089,0.0035769322742909265,0.976008
16,65,6,1,1,1,Good,0.9769,15.7,7.85,0.0275,0.005764174025669089,0.0035769322742909265,0.982558
16,112,8,1,1,1,Excellent,1.002,9.85,4.93,0.0005,0.001,0.0021748953479481248,0.924974
16,112,8,1,1,1,Excellent,1.002,9.85,4.93,0.0005,0.001,0.0021748953479481248,0.911432
19,112,8,1,1,1,Good,0.986,17.33,8.66,0.015,0.0034901839901847753,0.00603528401224584,0.897615
19,112,8,1,1,1,Good,0.986,17.33,8.66,0.015,0.0034901839901847753,0.00603528401224584,0.900071
21,44,4,3,3,3,Excellent,0.9981,6.66,3.33,0.0009,0.001,0.0024018572114263455,0.997139
21,44,4,3,3,3,Excellent,0.9981,6.66,3.33,0.0009,0.001,0.0024018572114263455,0.996025
19,105,7,3,1,1,Poor,0.9174,84.82,42.41,0.0811,0.02066195172434923,0.016437949498503884,0.922413
19,105,7,3,1,1,Poor,0.9174,84.82,42.41,0.0811,0.02066195172434923,0.016437949498503884,0.919403
11,59,6,1,1,1,Poor,0.8869,93.95,46.98,0.11,0.028282220521296725,0.021021416321464696,0.97635
11,59,6,1,1,1,Poor,0.8869,93.95,46.98,0.11,0.028282220521296725,0.021021416321464696,0.983083
16,34,4,4,2,2,Poor,0.8833,87.59,43.8,0.1119,0.02917634357107507,0.024092391400884934,0.969782
16,34,4,4,2,2,Poor,0.8833,87.59,43.8,0.1119,0.02917634357107507,0.024092391400884934,0.972957
7,35,8,1,1,1,Average,0.9748,22.86,11.43,0.0301,0.006304467196115826,0.007100627839843096,0.966731
7,35,8,1,1,1,Average,0.9748,22.86,11.43,0.0301,0.006304467196115826,0.007100627839843096,0.971149
18,79,6,2,1,1,Average,0.9344,20.83,10.41,0.0662,0.01639303870308173,0.013874868993126704,0.970741
18,79,6,2,1,1,Average,0.9344,20.83,10.41,0.0662,0.01639303870308173,0.013874868993126704,0.973946
21,93,8,2,1,1,Good,0.9665,15.35,7.68,0.0295,0.008386457410052395,0.005732724336165626,0.911034
21,93,8,2,1,1,Good,0.9665,15.35,7.68,0.0295,0.008386457410052395,0.005732724336165626,0.919603
11,65,7,1,0,0,Good,0.9823,18.14,9.07,0.0189,0.004420325700601718,0.006741172180699999,0.965773
11,65,7,1,0,0,Good,0.9823,18.14,9.07,0.0189,0.004420325700601718,0.006741172180699999,0.960337
11,50,8,1,1,1,Excellent,0.9989,7.49,3.74,0.006,0.001,0.0028399982800691825,0.957194
11,50,8,1,1,1,Excellent,0.9989,7.49,3.74,0.006,0.001,0.0028399982800691825,0.966791
18,89,7,2,1,1,Poor,0.8722,97.2,48.6,0.1235,0.03196044264542591,0.018693332563976962,0.901534
18,89,7,2,1,1,Poor,0.8722,97.2,48.6,0.1235,0.03196044264542591,0.018693332563976962,0.895283
13,49,5,1,0,0,Poor,0.8962,59.42,29.71,0.1023,0.025939890356251966,0.028749157523625973,0.979894
13,49,5,1,0,0,Poor,0.8962,59.42,29.71,0.1023,0.025939890356251966,0.028749157523625973,0.985732
20,76,5,2,2,2,Good,0.9765,12.93,6.46,0.0225,0.005871101159928338,0.004508267792534497,0.989718
20,76,5,2,2,2,Good,0.9765,12.93,6.46,0.0225,0.005871101159928338,0.004508267792534497,0.990476
18,90,8,1,1,1,Average,0.9364,34.93,17.46,0.0615,0.0158956147974752,0.012472419184380868,0.926294
18,90,8,1,1,1,Average,0.9364,34.93,17.46,0.0615,0.0158956147974752,0.012472419184380868,0.909292
11,45,6,3,1,1,Average,0.9441,42.18,21.09,0.0514,0.013974902446290183,0.009423567377621019,0.935718
11,45,6,3,1,1,Average,0.9441,42.18,21.09,0.0514,0.013974902446290183,0.009423567377621019,0.919534
17,44,5,2,2,2,Excellent,0.9925,9.12,4.56,0.0068,0.0018759032736563042,0.002016749658047921,0.990908
17,44,5,2,2,2,Excellent,0.9925,9.12,4.56,0.0068,0.0018759032736563042,0.002016749658047921,0.991239
17,53,5,3,0,0,Excellent,1.0035,9.55,4.78,0.001,0.001,0.0027847121539945475,0.989578
17,53,5,3,0,0,Excellent,1.0035,9.55,4.78,0.001,0.001,0.0027847121539945475,0.992824
21,52,5,3,2,2,Good,0.9732,15.71,7.86,0.0223,0.0067020005194302346,0.004525954908312256,0.991219
21,52,5,3,2,2,Good,0.9732,15.71,7.86,0.0223,0.0067020005194302346,0.004525954908312256,0.990351
15,33,4,1,1,1,Excellent,0.9976,9.52,4.76,0.0066,0.001,0.001661501392489701,0.995433
15,33,4,1,1,1,Excellent,0.9976,9.52,4.76,0.0066,0.001,0.001661501392489701,0.994912
7,33,7,1,1,1,Good,0.9868,11.42,5.71,0.0149,0.0033095338006567665,0.006527779159610801,0.981624
7,33,7,1,1,1,Good,0.9868,11.42,5.71,0.0149,0.0033095338006567665,0.006527779159610801,0.980777
14,48,7,1,0,0,Good,0.9812,18.17,9.08,0.0198,0.00469075839028546,0.005506148388758991,0.971292
14,48,7,1,0,0,Good,0.9812,18.17,9.08,0.0198,0.00469075839028546,0.005506148388758991,0.963758
21,69,5,1,1,1,Excellent,1.0012,5.92,2.96,0.0033,0.001,0.0015129983269470512,0.995041
21,69,5,1,1,1,Excellent,1.0012,5.92,2.96,0.0033,0.001,0.0015129983269470512,0.99116
15,53,7,1,1,1,Average,0.9433,28.54,14.27,0.0528,0.014179853206221171,0.007955205642873421,0.952326
15,53,7,1,1,1,Average,0.9433,28.54,14.27,0.0528,0.014179853206221171,0.007955205642873421,0.945625
21,90,8,3,1,1,Good,0.9698,11.27,5.64,0.0299,0.007555399846147198,0.0034373755786242075,0.912938
